  Model loaded → /app/models/tradesage_10y.pkl
  Features : 107
  Saved AUC: 0.6699
  Ensemble : ['lgbm', 'catboost']
2026-05-08 05:11:38,406 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NOIDATOLL via all methods.
2026-05-08 05:11:42,951 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NORTHARC via all methods.
2026-05-08 05:11:46,726 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NOVAAGRI via all methods.
2026-05-08 05:11:50,383 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NPBET via all methods.
2026-05-08 05:11:54,982 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NPST via all methods.
2026-05-08 05:11:59,143 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NRAIL via all methods.
2026-05-08 05:12:02,791 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NRBBEARING via all methods.
2026-05-08 05:12:06,439 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NRL via all methods.
2026-05-08 05:12:11,111 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NSIL via all methods.
2026-05-08 05:12:14,695 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NSLNISP via all methods.
2026-05-08 05:12:18,281 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NTPC via all methods.
2026-05-08 05:12:22,950 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NTPCGREEN via all methods.
2026-05-08 05:12:26,599 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NUCLEUS via all methods.
2026-05-08 05:12:30,312 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NURECA via all methods.
2026-05-08 05:12:34,918 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NUVAMA via all methods.
2026-05-08 05:12:38,633 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NUVOCO via all methods.
2026-05-08 05:12:42,234 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NV20 via all methods.
2026-05-08 05:12:46,822 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NV20BEES via all methods.
2026-05-08 05:12:50,470 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NV20IETF via all methods.
2026-05-08 05:12:55,014 [WARNING] src.core.screener_scraper: Failed to fetch HTML for NYKAA via all methods.
2026-05-08 05:12:58,598 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OAL via all methods.
2026-05-08 05:13:03,142 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OBCL via all methods.
2026-05-08 05:13:06,857 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OBEROIRLTY via all methods.
2026-05-08 05:13:10,568 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OCCLLTD via all methods.
2026-05-08 05:13:10,588 [WARNING] src.angel.angel_data_fetcher: Symbol ODIGMA not found in NSE Equities index.
2026-05-08 05:13:14,238 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OFSS via all methods.
2026-05-08 05:13:18,888 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OIL via all methods.
2026-05-08 05:13:18,967 [WARNING] src.angel.angel_data_fetcher: Symbol OILCOUNTUB not found in NSE Equities index.
2026-05-08 05:13:22,598 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OILIETF via all methods.
2026-05-08 05:13:27,142 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OLAELEC via all methods.
2026-05-08 05:13:30,663 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OLECTRA via all methods.
[E 260508 05:13:30 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:80:5a:82:8f:34', 'Accept': 'application/json', 'X-PrivateKey': '0MKSm9d2 ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'OMAXAUTO-EQ', 'symboltoken': '10922'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
2026-05-08 05:13:34,310 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OMAXAUTO via all methods.
2026-05-08 05:13:38,918 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OMAXE via all methods.
2026-05-08 05:13:42,694 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OMINFRAL via all methods.
2026-05-08 05:13:46,406 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONELIFECAP via all methods.
2026-05-08 05:13:50,950 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONEPOINT via all methods.
2026-05-08 05:13:54,662 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONESOURCE via all methods.
2026-05-08 05:13:58,246 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONGC via all methods.
2026-05-08 05:14:02,918 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONMOBILE via all methods.
2026-05-08 05:14:06,567 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ONWARDTEC via all methods.
2026-05-08 05:14:10,238 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OPTIEMUS via all methods.
2026-05-08 05:14:14,886 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORBTEXP via all methods.
2026-05-08 05:14:18,534 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORCHASP via all methods.
2026-05-08 05:14:22,694 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORCHPHARMA via all methods.
2026-05-08 05:14:26,794 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORICONENT via all methods.
2026-05-08 05:14:31,014 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTALTL via all methods.
2026-05-08 05:14:34,535 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTBELL via all methods.
2026-05-08 05:14:39,144 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTCEM via all methods.
2026-05-08 05:14:42,663 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTCER via all methods.
2026-05-08 05:14:46,204 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTELEC via all methods.
2026-05-08 05:14:50,919 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTHOT via all methods.
2026-05-08 05:14:54,568 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTLTD via all methods.
2026-05-08 05:14:54,581 [INFO] tradesage.scanner: [1700/2525] scanning... (signals: 238, errors: 262)
2026-05-08 05:14:59,175 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTPPR via all methods.
2026-05-08 05:15:02,823 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORIENTTECH via all methods.
2026-05-08 05:15:08,723 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ORISSAMINE via all methods.
2026-05-08 05:15:19,574 [WARNING] src.angel.angel_data_fetcher: Symbol OSIAHYPER not found in NSE Equities index.
2026-05-08 05:15:19,577 [WARNING] src.angel.angel_data_fetcher: Symbol OSWALAGRO not found in NSE Equities index.
2026-05-08 05:15:20,055 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OSWALGREEN via all methods.
2026-05-08 05:15:22,160 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OSWALPUMPS via all methods.
2026-05-08 05:15:26,887 [WARNING] src.core.screener_scraper: Failed to fetch HTML for OSWALSEEDS via all methods.
2026-05-08 05:15:30,599 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PAGEIND via all methods.
2026-05-08 05:15:34,249 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PAISALO via all methods.
2026-05-08 05:15:38,855 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PAKKA via all methods.
2026-05-08 05:15:42,502 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PALASHSECU via all methods.
2026-05-08 05:15:42,518 [WARNING] src.angel.angel_data_fetcher: Symbol PALREDTEC not found in NSE Equities index.
2026-05-08 05:15:46,086 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PANACEABIO via all methods.
2026-05-08 05:15:50,695 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PANAMAPET via all methods.
2026-05-08 05:15:54,280 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PANSARI via all methods.
2026-05-08 05:15:58,440 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PAR via all methods.
2026-05-08 05:16:02,024 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PARACABLES via all methods.
2026-05-08 05:16:06,249 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PARADEEP via all methods.
2026-05-08 05:16:10,047 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PARAGMILK via all methods.
2026-05-08 05:16:14,758 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PARAS via all methods.
2026-05-08 05:16:18,598 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PARKHOTELS via all methods.
2026-05-08 05:16:18,614 [WARNING] src.angel.angel_data_fetcher: Symbol PARSVNATH not found in NSE Equities index.
2026-05-08 05:16:22,182 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PASHUPATI via all methods.
2026-05-08 05:16:26,854 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PASUPTAC via all methods.
2026-05-08 05:16:30,056 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PATANJALI via all methods.
2026-05-08 05:16:34,919 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PATELENG via all methods.
2026-05-08 05:16:38,631 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PATINTLOG via all methods.
2026-05-08 05:16:38,782 [WARNING] src.angel.angel_data_fetcher: Symbol PAVNAIND not found in NSE Equities index.
2026-05-08 05:16:42,406 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PAYTM via all methods.
2026-05-08 05:16:46,054 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PCBL via all methods.
2026-05-08 05:16:50,856 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PCJEWELLER via all methods.
2026-05-08 05:16:54,441 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PDMJEPAPER via all methods.
2026-05-08 05:16:58,537 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PDSL via all methods.
2026-05-08 05:16:58,555 [WARNING] src.angel.angel_data_fetcher: Symbol PEARLPOLY not found in NSE Equities index.
2026-05-08 05:17:02,246 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PENIND via all methods.
2026-05-08 05:17:02,328 [WARNING] src.angel.angel_data_fetcher: Symbol PENINLAND not found in NSE Equities index.
2026-05-08 05:17:06,535 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PERSISTENT via all methods.
2026-05-08 05:17:10,823 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PETRONET via all methods.
2026-05-08 05:17:14,536 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PFC via all methods.
2026-05-08 05:17:18,953 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PFIZER via all methods.
2026-05-08 05:17:22,663 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PFOCUS via all methods.
2026-05-08 05:17:26,439 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PFS via all methods.
2026-05-08 05:17:30,087 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PGEL via all methods.
2026-05-08 05:17:34,822 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PGHH via all methods.
2026-05-08 05:17:38,470 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PGHL via all methods.
2026-05-08 05:17:42,055 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PGIL via all methods.
2026-05-08 05:17:46,662 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PHARMABEES via all methods.
2026-05-08 05:17:50,248 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PHOENIXLTD via all methods.
2026-05-08 05:17:54,855 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PICCADIL via all methods.
2026-05-08 05:17:58,438 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PIDILITIND via all methods.
2026-05-08 05:18:02,215 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PIGL via all methods.
2026-05-08 05:18:06,886 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PIIND via all methods.
2026-05-08 05:18:10,598 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PILANIINVS via all methods.
2026-05-08 05:18:14,182 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PILITA via all methods.
2026-05-08 05:18:17,985 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PIONEEREMB via all methods.
2026-05-08 05:18:22,758 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PITTIENG via all methods.
2026-05-08 05:18:26,407 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PIXTRANS via all methods.
2026-05-08 05:18:30,056 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PKTEA via all methods.
2026-05-08 05:18:34,790 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PLASTIBLEN via all methods.
2026-05-08 05:18:38,374 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PLATIND via all methods.
2026-05-08 05:18:41,983 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PLAZACABLE via all methods.
2026-05-08 05:18:46,760 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PNB via all methods.
2026-05-08 05:18:50,407 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PNBGILTS via all methods.
2026-05-08 05:18:54,633 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PNBHOUSING via all methods.
2026-05-08 05:18:54,701 [WARNING] src.angel.angel_data_fetcher: Symbol PNC not found in NSE Equities index.
2026-05-08 05:18:58,279 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PNCINFRA via all methods.
2026-05-08 05:19:02,016 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PNGJL via all methods.
2026-05-08 05:19:06,918 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POCL via all methods.
2026-05-08 05:19:10,630 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PODDARMENT via all methods.
2026-05-08 05:19:14,343 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POKARNA via all methods.
2026-05-08 05:19:18,888 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POLICYBZR via all methods.
2026-05-08 05:19:22,727 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POLYCAB via all methods.
2026-05-08 05:19:26,438 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POLYMED via all methods.
2026-05-08 05:19:30,024 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POLYPLEX via all methods.
2026-05-08 05:19:34,631 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PONNIERODE via all methods.
2026-05-08 05:19:38,215 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POONAWALLA via all methods.
2026-05-08 05:19:42,888 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POWERGRID via all methods.
2026-05-08 05:19:46,599 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POWERINDIA via all methods.
2026-05-08 05:19:50,247 [WARNING] src.core.screener_scraper: Failed to fetch HTML for POWERMECH via all methods.
2026-05-08 05:19:54,918 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PPAP via all methods.
2026-05-08 05:19:58,566 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PPL via all methods.
2026-05-08 05:20:02,279 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PPLPHARMA via all methods.
2026-05-08 05:20:06,012 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRABHA via all methods.
2026-05-08 05:20:10,662 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRAENG via all methods.
2026-05-08 05:20:14,823 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRAJIND via all methods.
2026-05-08 05:20:18,471 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRAKASH via all methods.
2026-05-08 05:20:22,057 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRAKASHSTL via all methods.
2026-05-08 05:20:22,076 [WARNING] src.angel.angel_data_fetcher: Symbol PRAXIS not found in NSE Equities index.
2026-05-08 05:20:26,665 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRECAM via all methods.
2026-05-08 05:20:30,312 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PRECWIRE via all methods.
2026-05-08 05:20:34,042 [WARNING] src.core.screener_scraper: Failed to fetch HTML for PREMEXPLN via all methods.
2026-05-08 05:20:34,094 [INFO] tradesage.scanner: [1800/2525] scanning... (signals: 266, errors: 279)
