symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl_rupees,reason,hold_days,cumulative_pnl
ANIKINDS,2025-12-15,2025-12-22,53.44,52.08,-2.9,-58.1,Time Stop (5d),7,18062.740000000067
ALMONDZ,2025-12-15,2025-12-22,15.35,16.5,7.13,142.64,Time Stop (5d),7,18205.380000000067
AKI,2025-12-15,2025-12-22,7.25,7.09,-2.57,-51.34,Time Stop (5d),7,18154.040000000066
AERONEU,2025-12-15,2025-12-22,82.61,76.63,-7.6,-151.98,Time Stop (5d),7,18002.060000000067
ADL,2025-12-15,2025-12-22,81.5,82.22,0.52,10.47,Time Stop (5d),7,18012.530000000068
AAREYDRUGS,2025-12-15,2025-12-22,64.28,71.84,11.4,228.02,Time Stop (5d),7,18240.55000000007
ARTNIRMAN,2025-12-15,2025-12-22,47.62,47.06,-1.54,-30.72,Time Stop (5d),7,18209.830000000067
AFFORDABLE,2025-12-18,2025-12-23,194.67,208.56,6.78,135.5,Time Stop (5d),5,18345.330000000067
AKI,2025-12-23,2025-12-29,7.13,6.89,-3.73,-74.52,Time Stop (5d),6,18270.810000000067
DCAL,2025-12-22,2025-12-29,255.74,245.34,-4.43,-88.53,Time Stop (5d),7,18182.280000000068
DAVANGERE,2025-12-22,2025-12-29,3.55,3.54,-0.64,-12.83,Time Stop (5d),7,18169.450000000066
DAMODARIND,2025-12-22,2025-12-29,29.65,29.5,-0.87,-17.32,Time Stop (5d),7,18152.130000000067
CTE,2025-12-22,2025-12-29,39.98,40.08,-0.11,-2.2,Time Stop (5d),7,18149.930000000066
CINEVISTA,2025-12-22,2025-12-29,15.85,15.28,-3.96,-79.12,Time Stop (5d),7,18070.810000000067
CHEMFAB,2025-12-22,2025-12-29,439.1,423.2,-3.98,-79.62,Time Stop (5d),7,17991.190000000068
CELEBRITY,2025-12-22,2025-12-29,8.74,8.77,-0.02,-0.34,Time Stop (5d),7,17990.850000000068
BLUECOAST,2025-12-22,2025-12-29,35.46,34.66,-2.62,-52.32,Time Stop (5d),7,17938.530000000068
BIGBLOC,2025-12-22,2025-12-29,65.99,66.95,1.09,21.9,Time Stop (5d),7,17960.43000000007
BALAXI,2025-12-22,2025-12-29,28.01,28.58,1.67,33.5,Time Stop (5d),7,17993.93000000007
BALAJITELE,2025-12-22,2025-12-29,108.6,107.39,-1.47,-29.48,Time Stop (5d),7,17964.45000000007
AVONMORE,2025-12-22,2025-12-29,18.44,18.99,2.62,52.45,Time Stop (5d),7,18016.90000000007
ADL,2025-12-22,2025-12-29,82.22,78.5,-4.88,-97.69,Time Stop (5d),7,17919.210000000072
AVROIND,2025-12-22,2025-12-29,116.28,119.56,2.46,49.22,Time Stop (5d),7,17968.430000000073
ADROITINFO,2025-12-22,2025-12-29,10.55,10.32,-2.54,-50.8,Time Stop (5d),7,17917.630000000074
AERONEU,2025-12-22,2025-12-29,76.63,77.9,1.3,25.95,Time Stop (5d),7,17943.580000000075
ANIKINDS,2025-12-22,2025-12-29,52.08,52.0,-0.51,-10.27,Time Stop (5d),7,17933.310000000074
APOLLO,2025-12-22,2025-12-29,249.8,262.6,4.76,95.28,Time Stop (5d),7,18028.590000000073
ALLCARGO,2025-12-22,2025-12-29,10.81,10.48,-3.41,-68.25,Time Stop (5d),7,17960.340000000073
AROGRANITE,2025-12-22,2025-12-29,31.5,30.4,-3.85,-77.04,Time Stop (5d),7,17883.300000000072
ASAHISONG,2025-12-22,2025-12-29,271.35,264.1,-3.03,-60.64,Time Stop (5d),7,17822.660000000073
ASMS,2025-12-22,2025-12-29,12.53,12.0,-4.59,-91.8,Time Stop (5d),7,17730.860000000073
AVG,2025-12-22,2025-12-29,180.33,175.1,-3.26,-65.2,Time Stop (5d),7,17665.660000000073
ARENTERP,2025-12-22,2025-12-29,45.1,44.55,-1.58,-31.59,Time Stop (5d),7,17634.070000000072
BTML,2025-12-29,2025-12-31,7.75,9.282643834904912,19.42,388.32,Take Profit,2,18022.390000000072
CALSOFT,2025-12-29,2026-01-01,14.48,17.715186060437762,21.98,439.65,Take Profit,3,18462.040000000074
BVCL,2025-12-29,2026-01-05,44.5,44.3,-0.81,-16.19,Time Stop (5d),7,18445.850000000075
BYKE,2025-12-29,2026-01-05,49.82,59.81634388319833,19.7,394.1,Take Profit,7,18839.950000000073
CCCL,2025-12-29,2026-01-05,17.85,18.42,2.83,56.67,Time Stop (5d),7,18896.62000000007
BROOKS,2025-12-29,2026-01-05,77.77,76.9,-1.48,-29.57,Time Stop (5d),7,18867.050000000072
CHEMFAB,2025-12-29,2026-01-05,423.2,421.2,-0.83,-16.65,Time Stop (5d),7,18850.40000000007
COFFEEDAY,2025-12-29,2026-01-05,37.55,35.29,-6.38,-127.57,Time Stop (5d),7,18722.83000000007
COUNCODOS,2025-12-29,2026-01-05,6.26,5.82,-7.39,-147.78,Time Stop (5d),7,18575.050000000072
ACL,2025-12-31,2026-01-05,66.52,66.0,-1.14,-22.83,Time Stop (5d),5,18552.22000000007
CENTEXT,2025-12-29,2026-01-05,22.29,22.1,-1.21,-24.25,Time Stop (5d),7,18527.97000000007
BHAGYANGR,2025-12-29,2026-01-05,160.88,169.3,4.87,97.47,Time Stop (5d),7,18625.44000000007
BLUECOAST,2025-12-29,2026-01-05,34.66,33.34,-4.17,-83.37,Time Stop (5d),7,18542.070000000072
BALAXI,2025-12-29,2026-01-05,28.58,27.54,-4.0,-79.98,Time Stop (5d),7,18462.090000000073
ABINFRA,2025-12-29,2026-01-05,18.0,19.0,5.2,103.91,Time Stop (5d),7,18566.000000000073
ADROITINFO,2025-12-29,2026-01-05,10.32,10.09,-2.59,-51.77,Time Stop (5d),7,18514.230000000072
AERONEU,2025-12-29,2026-01-05,77.9,75.45,-3.51,-70.1,Time Stop (5d),7,18444.130000000074
AKI,2025-12-29,2026-01-05,6.89,6.63,-4.13,-82.67,Time Stop (5d),7,18361.460000000076
ALLCARGO,2025-12-29,2026-01-05,10.48,11.41,8.51,170.28,Time Stop (5d),7,18531.740000000074
3PLAND,2025-12-29,2026-01-05,36.53,37.74,2.95,59.05,Time Stop (5d),7,18590.790000000074
ANTGRAPHIC,2025-12-29,2026-01-05,1.01,1.02,0.63,12.6,Time Stop (5d),7,18603.390000000072
ANIKINDS,2025-12-29,2026-01-05,52.0,52.43,0.47,9.34,Time Stop (5d),7,18612.730000000072
AVG,2025-12-29,2026-01-05,175.1,183.16,4.24,84.86,Time Stop (5d),7,18697.590000000073
BALKRISHNA,2025-12-29,2026-01-05,18.31,18.38,0.02,0.45,Time Stop (5d),7,18698.040000000074
ARENTERP,2025-12-29,2026-01-05,44.55,43.5,-2.72,-54.34,Time Stop (5d),7,18643.700000000073
ASIANHOTNR,2025-12-29,2026-01-05,290.75,326.2,11.83,236.65,Time Stop (5d),7,18880.350000000075
AQYLON,2026-01-01,2026-01-06,167.04,170.37,1.63,32.67,Time Stop (5d),5,18913.020000000073
JHS,2026-01-05,2026-01-08,9.31,11.569506285544954,23.91,478.19,Take Profit,3,19391.210000000072
IBULLSLTD,2026-01-05,2026-01-09,15.65,13.07646012529587,-16.8,-336.09,Stop Loss,4,19055.12000000007
AKI,2026-01-06,2026-01-12,6.41,6.17,-4.1,-82.08,Time Stop (5d),6,18973.04000000007
NOIDATOLL,2026-01-05,2026-01-12,4.01,3.97,-1.36,-27.15,Time Stop (5d),7,18945.89000000007
NAVKARURB,2026-01-05,2026-01-12,1.81,1.62,-10.86,-217.14,Time Stop (5d),7,18728.75000000007
MODIRUBBER,2026-01-05,2026-01-12,134.0,123.18,-8.43,-168.69,Time Stop (5d),7,18560.06000000007
MIRCELECTR,2026-01-05,2026-01-12,31.71,31.9,0.24,4.78,Time Stop (5d),7,18564.84000000007
MFML,2026-01-05,2026-01-12,24.47,23.78,-3.18,-63.6,Time Stop (5d),7,18501.24000000007
KIRIINDUS,2026-01-05,2026-01-12,586.3,483.51429998507035,-17.89,-357.82,Stop Loss,7,18143.42000000007
KALAMANDIR,2026-01-05,2026-01-12,134.5,121.62,-9.94,-198.72,Time Stop (5d),7,17944.70000000007
INDOTHAI,2026-01-05,2026-01-12,254.25,250.0,-2.03,-40.63,Time Stop (5d),7,17904.07000000007
NARMADA,2026-01-05,2026-01-12,23.62,26.39,11.37,227.35,Time Stop (5d),7,18131.420000000067
GSLSU,2026-01-05,2026-01-12,97.0,93.0,-4.48,-89.67,Time Stop (5d),7,18041.75000000007
GANGAFORGE,2026-01-05,2026-01-12,3.6,3.35,-7.3,-146.09,Time Stop (5d),7,17895.66000000007
FLEXITUFF,2026-01-05,2026-01-12,12.69,12.48,-2.01,-40.3,Time Stop (5d),7,17855.36000000007
FILATFASH,2026-01-05,2026-01-12,0.31,0.3,-3.59,-71.72,Time Stop (5d),7,17783.64000000007
EUROTEXIND,2026-01-05,2026-01-12,13.49,13.2,-2.51,-50.19,Time Stop (5d),7,17733.45000000007
ELGIRUBCO,2026-01-05,2026-01-12,43.5,42.29,-3.14,-62.83,Time Stop (5d),7,17670.620000000068
DCMSRIND,2026-01-05,2026-01-12,53.6,46.1,-14.35,-287.05,Time Stop (5d),7,17383.57000000007
CUPID,2026-01-05,2026-01-12,78.01,86.23,10.18,203.54,Time Stop (5d),7,17587.11000000007
CALSOFT,2026-01-05,2026-01-12,15.1,15.01,-0.96,-19.12,Time Stop (5d),7,17567.99000000007
BLUECOAST,2026-01-05,2026-01-12,33.34,30.78,-8.04,-160.77,Time Stop (5d),7,17407.22000000007
BHAGYANGR,2026-01-05,2026-01-12,169.3,170.73,0.48,9.69,Time Stop (5d),7,17416.91000000007
APCL,2026-01-05,2026-01-12,135.87,137.5,0.84,16.79,Time Stop (5d),7,17433.70000000007
GAYAHWS,2026-01-05,2026-01-12,2.81,2.7,-4.27,-85.49,Time Stop (5d),7,17348.21000000007
ACEINTEG,2026-01-08,2026-01-13,21.25,19.79,-7.23,-144.61,Time Stop (5d),5,17203.600000000068
ANTELOPUS,2026-01-12,2026-01-14,359.5,430.0471148029028,19.26,385.27,Take Profit,2,17588.870000000068
AMDIND,2026-01-09,2026-01-14,44.82,43.44,-3.44,-68.78,Time Stop (5d),5,17520.09000000007
AMDIND,2026-01-14,2026-01-19,43.44,51.8,18.88,377.7,Time Stop (5d),5,17897.79000000007
3IINFOLTD,2026-01-13,2026-01-19,15.14,15.17,-0.16,-3.24,Time Stop (5d),6,17894.55000000007
CORALFINAC,2026-01-12,2026-01-19,36.72,37.48,1.71,34.19,Time Stop (5d),7,17928.740000000067
CINEVISTA,2026-01-12,2026-01-19,15.67,15.65,-0.49,-9.75,Time Stop (5d),7,17918.990000000067
BALUFORGE,2026-01-12,2026-01-19,441.4,439.9,-0.7,-14.0,Time Stop (5d),7,17904.990000000067
BLUECOAST,2026-01-12,2026-01-19,30.78,31.64,2.43,48.68,Time Stop (5d),7,17953.670000000067
BLKASHYAP,2026-01-12,2026-01-19,47.74,48.75,1.76,35.11,Time Stop (5d),7,17988.780000000068
BIOFILCHEM,2026-01-12,2026-01-19,31.91,32.25,0.71,14.11,Time Stop (5d),7,18002.89000000007
BASML,2026-01-12,2026-01-19,24.62,24.18,-2.15,-42.94,Time Stop (5d),7,17959.95000000007
BANARBEADS,2026-01-12,2026-01-19,112.13,110.0,-2.26,-45.19,Time Stop (5d),7,17914.76000000007
ANTELOPUS,2026-01-14,2026-01-19,441.25,463.55,4.69,93.88,Time Stop (5d),5,18008.640000000072
AVONMORE,2026-01-12,2026-01-19,17.16,17.29,0.4,7.95,Time Stop (5d),7,18016.590000000073
AARON,2026-01-12,2026-01-19,160.23,159.37,-0.9,-17.93,Time Stop (5d),7,17998.660000000073
ASTEC,2026-01-12,2026-01-19,647.0,662.65,2.06,41.18,Time Stop (5d),7,18039.840000000073
ASMS,2026-01-12,2026-01-19,11.13,11.35,1.62,32.33,Time Stop (5d),7,18072.170000000075
ASHIMASYN,2026-01-12,2026-01-19,17.33,17.29,-0.59,-11.82,Time Stop (5d),7,18060.350000000075
ASAHISONG,2026-01-12,2026-01-19,242.0,234.55,-3.44,-68.77,Time Stop (5d),7,17991.580000000075
ARVEE,2026-01-12,2026-01-19,185.1,169.0,-9.06,-181.16,Time Stop (5d),7,17810.420000000075
AROGRANITE,2026-01-12,2026-01-19,28.6,29.0,1.04,20.77,Time Stop (5d),7,17831.190000000075
ANTGRAPHIC,2026-01-12,2026-01-19,0.96,0.99,2.77,55.3,Time Stop (5d),7,17886.490000000074
AKSHARCHEM,2026-01-12,2026-01-19,223.2,224.99,0.44,8.84,Time Stop (5d),7,17895.330000000075
AKI,2026-01-12,2026-01-19,6.17,6.2,0.13,2.52,Time Stop (5d),7,17897.850000000075
AIRAN,2026-01-12,2026-01-19,16.64,15.38,-7.93,-158.64,Time Stop (5d),7,17739.210000000076
AFFORDABLE,2026-01-12,2026-01-19,191.0,181.4,-5.39,-107.72,Time Stop (5d),7,17631.490000000074
AUTOIND,2026-01-12,2026-01-19,73.82,70.71,-4.57,-91.46,Time Stop (5d),7,17540.030000000075
ALMONDZ,2026-01-19,2026-01-20,16.16,13.399561852263457,-17.44,-348.84,Stop Loss,1,17191.190000000075
AJMERA,2026-01-19,2026-01-21,170.9,150.72487311196096,-12.17,-243.3,Stop Loss,2,16947.890000000076
AMDIND,2026-01-19,2026-01-22,51.8,44.345763423176734,-14.75,-295.01,Stop Loss,3,16652.880000000077
AXISCADES,2026-01-19,2026-01-22,1240.1,1083.7933035345698,-12.96,-259.29,Stop Loss,3,16393.590000000077
AVG,2026-01-19,2026-01-23,161.83,136.14969390967656,-16.23,-324.57,Stop Loss,4,16069.020000000077
CTE,2026-01-19,2026-01-27,38.52,33.89,-12.38,-247.59,Time Stop (5d),8,15821.430000000077
5PAISA,2026-01-20,2026-01-27,361.04,344.5,-4.94,-98.82,Time Stop (5d),7,15722.610000000077
AGIIL,2026-01-22,2026-01-27,250.9,255.8,1.59,31.86,Time Stop (5d),5,15754.470000000078
COUNCODOS,2026-01-19,2026-01-27,5.11,5.1,-0.56,-11.11,Time Stop (5d),8,15743.360000000077
CORDSCABLE,2026-01-19,2026-01-27,161.86,153.24,-5.69,-113.71,Time Stop (5d),8,15629.650000000078
CINEVISTA,2026-01-19,2026-01-27,15.65,15.29,-2.66,-53.21,Time Stop (5d),8,15576.440000000079
BCONCEPTS,2026-01-19,2026-01-27,303.6,269.45,-11.61,-232.17,Time Stop (5d),8,15344.270000000079
BANARBEADS,2026-01-19,2026-01-27,110.0,111.79,1.27,25.35,Time Stop (5d),8,15369.620000000079
BALUFORGE,2026-01-19,2026-01-27,439.9,369.1893185359915,-16.43,-328.69,Stop Loss,8,15040.930000000079
CUPID,2026-01-19,2026-01-27,85.01,79.3,-7.08,-141.54,Time Stop (5d),8,14899.390000000078
3PLAND,2026-01-21,2026-01-27,34.76,34.73,-0.45,-8.93,Time Stop (5d),6,14890.460000000077
AAATECH,2026-01-22,2026-01-27,103.97,100.65,-3.55,-71.06,Time Stop (5d),5,14819.400000000078
ATL,2026-01-19,2026-01-27,24.95,22.88,-8.66,-173.13,Time Stop (5d),8,14646.270000000079
AAREYDRUGS,2026-01-19,2026-01-27,61.52,67.91,10.03,200.54,Time Stop (5d),8,14846.81000000008
ABDL,2026-01-19,2026-01-27,453.5,454.15,-0.22,-4.33,Time Stop (5d),8,14842.48000000008
ACCURACY,2026-01-19,2026-01-27,5.22,4.88,-6.87,-137.47,Time Stop (5d),8,14705.01000000008
ACL,2026-01-19,2026-01-27,63.65,58.21,-8.91,-178.13,Time Stop (5d),8,14526.880000000081
AIRAN,2026-01-19,2026-01-27,15.38,13.8,-10.63,-212.66,Time Stop (5d),8,14314.220000000081
BAFNAPH,2026-01-19,2026-01-27,122.0,117.58,-3.98,-79.66,Time Stop (5d),8,14234.560000000081
APCL,2026-01-19,2026-01-27,128.0,137.59,7.13,142.64,Time Stop (5d),8,14377.20000000008
ARVEE,2026-01-19,2026-01-27,169.0,149.1,-12.14,-242.7,Time Stop (5d),8,14134.50000000008
ASTRON,2026-01-19,2026-01-27,4.98,4.73,-5.38,-107.6,Time Stop (5d),8,14026.90000000008
ATLASCYCLE,2026-01-19,2026-01-27,98.25,93.98,-4.71,-94.12,Time Stop (5d),8,13932.780000000079
ANIKINDS,2026-01-19,2026-01-27,47.99,48.56,0.83,16.55,Time Stop (5d),8,13949.330000000078
ADANIGREEN,2026-01-23,2026-01-28,772.8,822.9,6.12,122.46,Time Stop (5d),5,14071.790000000077
AMDIND,2026-01-27,2026-02-01,44.49,43.02,-3.66,-73.28,Time Stop (5d),5,13998.510000000077
ALMONDZ,2026-01-27,2026-02-01,14.28,14.18,-1.06,-21.21,Time Stop (5d),5,13977.300000000077
ANANTRAJ,2026-01-28,2026-02-01,489.65,573.5079009837857,16.77,335.32,Take Profit,4,14312.620000000077
ALKALI,2026-01-27,2026-02-01,68.57,69.82,1.46,29.26,Time Stop (5d),5,14341.880000000077
ALANKIT,2026-01-27,2026-02-01,9.07,9.45,3.83,76.59,Time Stop (5d),5,14418.470000000078
AKSHOPTFBR,2026-01-27,2026-02-01,5.23,5.31,1.17,23.39,Time Stop (5d),5,14441.860000000077
AKASH,2026-01-27,2026-02-01,24.06,24.12,-0.11,-2.21,Time Stop (5d),5,14439.650000000078
AJMERA,2026-01-27,2026-02-01,148.85,137.5,-7.99,-159.7,Time Stop (5d),5,14279.950000000077
AIRAN,2026-01-27,2026-02-01,13.8,14.96,8.05,160.92,Time Stop (5d),5,14440.870000000077
AIIL,2026-01-27,2026-02-01,518.3,493.7,-5.11,-102.13,Time Stop (5d),5,14338.740000000078
AGRITECH,2026-01-27,2026-02-01,132.35,145.2,9.35,186.98,Time Stop (5d),5,14525.720000000078
ALLCARGO,2026-01-27,2026-02-01,9.29,10.29,10.4,208.09,Time Stop (5d),5,14733.810000000078
AGIIL,2026-01-27,2026-02-01,255.8,249.1,-2.98,-59.58,Time Stop (5d),5,14674.230000000078
AERONEU,2026-01-27,2026-02-01,67.69,67.61,-0.48,-9.56,Time Stop (5d),5,14664.670000000078
ADROITINFO,2026-01-27,2026-02-01,9.41,9.46,0.17,3.43,Time Stop (5d),5,14668.100000000079
ACL,2026-01-27,2026-02-01,58.21,57.89,-0.91,-18.19,Time Stop (5d),5,14649.910000000078
ACCURACY,2026-01-27,2026-02-01,4.88,5.06,3.33,66.57,Time Stop (5d),5,14716.480000000078
ABFRL,2026-01-27,2026-02-01,61.87,64.78,4.34,86.87,Time Stop (5d),5,14803.350000000079
AARTECH,2026-01-27,2026-02-01,44.24,45.47,2.42,48.41,Time Stop (5d),5,14851.760000000078
AARON,2026-01-27,2026-02-01,150.55,154.93,2.55,50.99,Time Stop (5d),5,14902.750000000078
AAATECH,2026-01-27,2026-02-01,100.65,101.79,0.77,15.45,Time Stop (5d),5,14918.200000000079
63MOONS,2026-01-27,2026-02-01,616.55,629.6,1.76,35.13,Time Stop (5d),5,14953.330000000078
3PLAND,2026-01-27,2026-02-01,34.73,34.56,-0.85,-16.99,Time Stop (5d),5,14936.340000000078
20MICRONS,2026-01-27,2026-02-01,168.75,172.55,1.89,37.84,Time Stop (5d),5,14974.180000000079
AFFORDABLE,2026-01-27,2026-02-01,159.75,171.81,7.19,143.79,Time Stop (5d),5,15117.97000000008
BIOFILCHEM,2026-02-01,2026-02-03,35.11,42.53591959369452,20.79,415.81,Take Profit,2,15533.780000000079
AURIGROW,2026-02-01,2026-02-05,0.47,0.3957997321978416,-16.15,-322.95,Stop Loss,4,15210.830000000078
EMKAY,2026-02-01,2026-02-06,237.3,250.95,5.39,107.84,Time Stop (5d),5,15318.670000000078
DIGIDRIVE,2026-02-01,2026-02-06,21.9,22.64,3.02,60.38,Time Stop (5d),5,15379.050000000077
EXCEL,2026-02-01,2026-02-06,1.26,1.23,-2.74,-54.82,Time Stop (5d),5,15324.230000000078
DGCONTENT,2026-02-01,2026-02-06,25.88,24.43,-5.96,-119.26,Time Stop (5d),5,15204.970000000078
DEEPAKFERT,2026-02-01,2026-02-06,990.2,996.9,0.32,6.33,Time Stop (5d),5,15211.300000000077
CTE,2026-02-01,2026-02-06,33.15,36.65,10.2,203.96,Time Stop (5d),5,15415.260000000077
CSLFINANCE,2026-02-01,2026-02-06,262.95,256.2,-2.93,-58.54,Time Stop (5d),5,15356.720000000076
CCHHL,2026-02-01,2026-02-06,12.76,13.25,3.48,69.6,Time Stop (5d),5,15426.320000000076
CCCL,2026-02-01,2026-02-06,16.83,18.57,9.98,199.57,Time Stop (5d),5,15625.890000000076
BLUECOAST,2026-02-01,2026-02-06,26.0,25.87,-0.86,-17.2,Time Stop (5d),5,15608.690000000075
EPIGRAL,2026-02-01,2026-02-06,964.5,991.9,2.48,49.62,Time Stop (5d),5,15658.310000000076
DIFFNKG,2026-02-01,2026-02-06,236.77,247.65,4.24,84.7,Time Stop (5d),5,15743.010000000077
BALAJEE,2026-02-01,2026-02-06,32.28,33.14,2.3,46.08,Time Stop (5d),5,15789.090000000077
5PAISA,2026-02-01,2026-02-06,334.72,332.04,-1.16,-23.21,Time Stop (5d),5,15765.880000000077
AJMERA,2026-02-01,2026-02-06,137.5,144.88,5.01,100.15,Time Stop (5d),5,15866.030000000077
ALMONDZ,2026-02-01,2026-02-06,14.18,14.11,-0.85,-17.07,Time Stop (5d),5,15848.960000000077
AMNPLST,2026-02-01,2026-02-06,161.42,173.74,7.27,145.45,Time Stop (5d),5,15994.410000000078
BALAJITELE,2026-02-01,2026-02-06,78.03,90.31,15.38,307.55,Time Stop (5d),5,16301.960000000077
ASHAPURMIN,2026-02-01,2026-02-06,665.05,607.6,-9.0,-179.97,Time Stop (5d),5,16121.990000000078
ASTRON,2026-02-01,2026-02-06,4.45,3.93,-12.05,-240.91,Time Stop (5d),5,15881.080000000078
AVONMORE,2026-02-01,2026-02-06,14.89,14.55,-2.64,-52.87,Time Stop (5d),5,15828.210000000077
AWHCL,2026-02-01,2026-02-06,515.9,512.4,-1.04,-20.77,Time Stop (5d),5,15807.440000000077
ARENTERP,2026-02-01,2026-02-06,41.2,38.41,-7.13,-142.64,Time Stop (5d),5,15664.800000000077
ADFFOODS,2026-02-03,2026-02-09,206.73,225.31,8.63,172.55,Time Stop (5d),6,15837.350000000077
ASMS,2026-02-05,2026-02-10,14.33,11.979999863846452,-16.76,-335.18,Stop Loss,5,15502.170000000076
TRACXN,2026-02-06,2026-02-10,31.27,38.59068483165337,23.05,461.02,Take Profit,4,15963.190000000077
SILLYMONKS,2026-02-06,2026-02-11,18.31,19.41,5.65,112.95,Time Stop (5d),5,16076.140000000078
TATSILV,2026-02-06,2026-02-11,22.8,25.0,9.29,185.78,Time Stop (5d),5,16261.920000000078
THOMASCOOK,2026-02-06,2026-02-11,110.39,115.04,3.85,77.05,Time Stop (5d),5,16338.970000000078
VISASTEEL,2026-02-06,2026-02-11,37.1,37.62,1.04,20.83,Time Stop (5d),5,16359.800000000077
VINEETLAB,2026-02-06,2026-02-11,30.02,30.46,1.11,22.11,Time Stop (5d),5,16381.910000000078
SALSTEEL,2026-02-06,2026-02-11,45.49,47.53,4.12,82.49,Time Stop (5d),5,16464.400000000078
WEBELSOLAR,2026-02-06,2026-02-11,66.63,71.87,7.5,150.09,Time Stop (5d),5,16614.490000000078
ZUARI,2026-02-06,2026-02-11,240.75,243.55,0.8,16.06,Time Stop (5d),5,16630.55000000008
VCL,2026-02-06,2026-02-11,1.89,2.04,7.58,151.53,Time Stop (5d),5,16782.080000000078
PRAXIS,2026-02-06,2026-02-11,7.93,8.57,7.71,154.21,Time Stop (5d),5,16936.290000000077
SEJALLTD,2026-02-06,2026-02-11,696.5,683.5,-2.23,-44.53,Time Stop (5d),5,16891.76000000008
ORCHASP,2026-02-06,2026-02-11,2.39,2.47,2.99,59.75,Time Stop (5d),5,16951.51000000008
ARENTERP,2026-02-06,2026-02-11,38.41,43.03,11.67,233.36,Time Stop (5d),5,17184.87000000008
ASHAPURMIN,2026-02-06,2026-02-11,607.6,625.95,2.66,53.2,Time Stop (5d),5,17238.07000000008
ASTRON,2026-02-06,2026-02-11,3.93,4.22,7.02,140.38,Time Stop (5d),5,17378.45000000008
DCAL,2026-02-06,2026-02-11,200.89,209.59,3.97,79.41,Time Stop (5d),5,17457.86000000008
POLYMED,2026-02-06,2026-02-11,1389.4,1387.6,-0.49,-9.79,Time Stop (5d),5,17448.07000000008
ECLERX,2026-02-06,2026-02-11,2092.95,1945.95,-7.38,-147.67,Time Stop (5d),5,17300.40000000008
HEXT,2026-02-06,2026-02-11,613.6,572.1,-7.12,-142.47,Time Stop (5d),5,17157.93000000008
HILTON,2026-02-06,2026-02-11,24.27,25.96,6.6,132.07,Time Stop (5d),5,17290.00000000008
NIBL,2026-02-06,2026-02-11,29.0,31.76,9.16,183.14,Time Stop (5d),5,17473.14000000008
DGCONTENT,2026-02-06,2026-02-11,24.43,28.29,15.44,308.8,Time Stop (5d),5,17781.94000000008
PALREDTEC,2026-02-11,2026-02-16,39.9,41.95,4.78,95.56,Time Stop (5d),5,17877.50000000008
VERTOZ,2026-02-11,2026-02-16,52.72,48.0,-9.31,-186.26,Time Stop (5d),5,17691.24000000008
SPENCERS,2026-02-11,2026-02-16,36.45,34.55,-5.57,-111.45,Time Stop (5d),5,17579.79000000008
SKMEGGPROD,2026-02-11,2026-02-16,178.48,182.4,1.84,36.73,Time Stop (5d),5,17616.52000000008
SIKKO,2026-02-11,2026-02-16,5.07,5.33,4.77,95.36,Time Stop (5d),5,17711.88000000008
SHREYANIND,2026-02-11,2026-02-16,155.32,147.55,-5.36,-107.25,Time Stop (5d),5,17604.63000000008
SGIL,2026-02-11,2026-02-16,458.65,515.7,12.08,241.57,Time Stop (5d),5,17846.20000000008
RSYSTEMS,2026-02-11,2026-02-16,341.4,318.45,-7.08,-141.65,Time Stop (5d),5,17704.55000000008
RELIABLE,2026-02-11,2026-02-16,150.3,152.63,1.19,23.8,Time Stop (5d),5,17728.35000000008
POLYMED,2026-02-11,2026-02-16,1387.6,1300.8,-6.62,-132.31,Time Stop (5d),5,17596.040000000077
WINDLAS,2026-02-11,2026-02-16,791.75,787.45,-0.9,-18.06,Time Stop (5d),5,17577.980000000076
KRIDHANINF,2026-02-11,2026-02-16,3.59,3.49,-3.15,-62.91,Time Stop (5d),5,17515.070000000076
IBULLSLTD,2026-02-11,2026-02-16,10.38,9.69,-7.01,-140.15,Time Stop (5d),5,17374.920000000075
